country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_range,pollutant_avg_norm
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2025-10-10 18:00:00,21.194815,81.31477,CO,10.0,79.0,20.0,69.0,0.06333333333333334
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2025-10-10 18:00:00,21.185571,81.343175,NH3,3.0,3.0,3.0,0.0,0.006666666666666667
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2025-10-10 18:00:00,22.977134,72.553024,OZONE,4.0,54.0,31.0,50.0,0.1
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2025-10-10 18:00:00,23.002657,72.591912,OZONE,27.0,88.0,65.0,61.0,0.21333333333333335
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2025-10-10 18:00:00,23.020509,72.579261,CO,8.0,126.0,15.0,118.0,0.04666666666666667
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2025-10-10 18:00:00,23.016834,72.625775,PM2.5,20.0,303.0,146.0,283.0,0.48333333333333334
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2025-10-10 18:00:00,23.016834,72.625775,NH3,1.0,5.0,3.0,4.0,0.006666666666666667
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2025-10-10 18:00:00,23.041137,72.456691,PM2.5,125.0,328.0,267.0,203.0,0.8866666666666667
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2025-10-10 18:00:00,23.041137,72.456691,PM10,112.0,233.0,178.0,121.0,0.59
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2025-10-10 18:00:00,23.041137,72.456691,CO,14.0,32.0,18.0,18.0,0.056666666666666664
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2025-10-10 18:00:00,23.041137,72.456691,OZONE,1.0,65.0,32.0,64.0,0.10333333333333333
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2025-10-10 18:00:00,23.023389,72.515201,NO2,10.0,137.0,75.0,127.0,0.24666666666666667
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2025-10-10 18:00:00,23.023389,72.515201,NH3,4.0,6.0,4.0,2.0,0.01
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2025-10-10 18:00:00,23.076793,72.627874,PM2.5,70.0,156.0,104.0,86.0,0.3433333333333333
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2025-10-10 18:00:00,28.3419248,77.319699,OZONE,15.0,15.0,15.0,0.0,0.04666666666666667
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",2025-10-10 18:00:00,28.593883,76.270653,OZONE,12.0,18.0,15.0,6.0,0.04666666666666667
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2025-10-10 18:00:00,28.39072,77.30059,PM2.5,124.0,150.0,135.0,26.0,0.44666666666666666
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",2025-10-10 18:00:00,28.376058,77.315741,CO,32.0,52.0,50.0,20.0,0.16333333333333333
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2025-10-10 18:00:00,28.4417,77.3217,NO2,35.0,39.0,38.0,4.0,0.12333333333333334
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2025-10-10 18:00:00,28.4417,77.3217,SO2,6.0,6.0,6.0,0.0,0.016666666666666666
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2025-10-10 18:00:00,28.4417,77.3217,OZONE,17.0,19.0,18.0,2.0,0.056666666666666664
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",2025-10-10 18:00:00,28.422681,77.148944,NO2,13.0,27.0,21.0,14.0,0.06666666666666667
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025-10-10 18:00:00,28.531346,77.190156,PM2.5,47.0,147.0,100.0,100.0,0.33
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025-10-10 18:00:00,28.531346,77.190156,CO,23.0,44.0,27.0,21.0,0.08666666666666667
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025-10-10 18:00:00,28.531346,77.190156,OZONE,4.0,118.0,84.0,114.0,0.27666666666666667
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",2025-10-10 18:00:00,28.672342,77.31526,PM2.5,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",2025-10-10 18:00:00,28.672342,77.31526,CO,39.0,58.0,43.0,19.0,0.14
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2025-10-10 18:00:00,28.699793,77.165453,PM2.5,57.0,171.0,105.0,114.0,0.3466666666666667
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2025-10-10 18:00:00,28.699793,77.165453,SO2,8.0,17.0,13.0,9.0,0.04
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2025-10-10 18:00:00,23.107969,72.574648,SO2,8.0,17.0,14.0,9.0,0.043333333333333335
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",2025-10-10 18:00:00,22.410802,73.097923,PM10,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",2025-10-10 18:00:00,22.410802,73.097923,NO2,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2025-10-10 18:00:00,20.362421,72.918013,PM10,155.0,400.0,224.0,245.0,0.7433333333333333
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2025-10-10 18:00:00,22.969611,72.6435,CO,12.0,25.0,15.0,13.0,0.04666666666666667
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2025-10-10 18:00:00,22.969611,72.6435,OZONE,12.0,62.0,29.0,50.0,0.09333333333333334
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2025-10-10 18:00:00,28.3419248,77.319699,PM2.5,60.0,300.0,162.0,240.0,0.5366666666666666
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2025-10-10 18:00:00,28.3419248,77.319699,NO2,19.0,21.0,20.0,2.0,0.06333333333333334
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2025-10-10 18:00:00,28.570173,76.933762,NO2,8.0,104.0,82.0,96.0,0.27
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2025-10-10 18:00:00,28.570173,76.933762,CO,12.0,36.0,19.0,24.0,0.06
India,Delhi,Delhi,"Narela, Delhi - DPCC",2025-10-10 18:00:00,28.822836,77.101981,PM2.5,48.0,188.0,108.0,140.0,0.3566666666666667
India,Delhi,Delhi,"Narela, Delhi - DPCC",2025-10-10 18:00:00,28.822836,77.101981,NH3,14.0,15.0,14.0,1.0,0.043333333333333335
India,Delhi,Delhi,"Narela, Delhi - DPCC",2025-10-10 18:00:00,28.822836,77.101981,SO2,5.0,14.0,9.0,9.0,0.02666666666666667
India,Delhi,Delhi,"Narela, Delhi - DPCC",2025-10-10 18:00:00,28.822836,77.101981,OZONE,8.0,117.0,89.0,109.0,0.29333333333333333
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2025-10-10 18:00:00,28.56789,77.250515,PM2.5,52.0,170.0,105.0,118.0,0.3466666666666667
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2025-10-10 18:00:00,28.530785,77.271255,NH3,6.0,8.0,7.0,2.0,0.02
India,Haryana,Jind,"Police Lines, Jind - HSPCB",2025-10-10 18:00:00,29.307814,76.337619,PM10,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Haryana,Jind,"Police Lines, Jind - HSPCB",2025-10-10 18:00:00,29.307814,76.337619,SO2,20.0,46.0,28.0,26.0,0.09
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2025-10-10 18:00:00,29.8006,76.4155,NH3,6.0,7.0,6.0,1.0,0.016666666666666666
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",2025-10-10 18:00:00,27.9002,76.9938,SO2,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2025-10-10 18:00:00,28.360699,76.93609,PM10,53.0,136.0,113.0,83.0,0.37333333333333335
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2025-10-10 18:00:00,23.076793,72.627874,NH3,1.0,3.0,2.0,2.0,0.0033333333333333335
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",2025-10-10 18:00:00,23.163798,72.677768,CO,4.0,42.0,12.0,38.0,0.03666666666666667
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",2025-10-10 18:00:00,23.243639,72.68994,NH3,1.0,1.0,1.0,0.0,0.0
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2025-10-10 18:00:00,23.221714,72.654328,NH3,1.0,2.0,2.0,1.0,0.0033333333333333335
India,Delhi,Delhi,"Pusa, Delhi - IMD",2025-10-10 18:00:00,28.63611,77.173332,OZONE,4.0,122.0,100.0,118.0,0.33
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2025-10-10 18:00:00,28.732528,77.11992,NO2,6.0,23.0,14.0,17.0,0.043333333333333335
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2025-10-10 18:00:00,28.6514781,77.1473105,NH3,6.0,10.0,7.0,4.0,0.02
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2025-10-10 18:00:00,28.5504249,77.2159377,SO2,24.0,32.0,28.0,8.0,0.09
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2025-10-10 18:00:00,28.623763,77.287209,NH3,6.0,8.0,6.0,2.0,0.016666666666666666
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2025-10-10 18:00:00,28.623763,77.287209,CO,30.0,64.0,34.0,34.0,0.11
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2025-10-10 18:00:00,28.639652,77.146275,PM10,148.0,369.0,213.0,221.0,0.7066666666666667
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2025-10-10 18:00:00,28.639652,77.146275,NO2,44.0,126.0,87.0,82.0,0.2866666666666667
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2025-10-10 18:00:00,28.639652,77.146275,CO,29.0,107.0,54.0,78.0,0.17666666666666667
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-10-10 18:00:00,8.5149093,76.9435879,PM2.5,7.0,110.0,62.0,103.0,0.20333333333333334
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-10-10 18:00:00,8.5149093,76.9435879,NO2,27.0,64.0,41.0,37.0,0.13333333333333333
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-10-10 18:00:00,8.5149093,76.9435879,OZONE,14.0,18.0,16.0,4.0,0.05
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-10-10 18:00:00,10.5324,76.2159,PM2.5,45.0,58.0,54.0,13.0,0.17666666666666667
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-10-10 18:00:00,10.5324,76.2159,NO2,8.0,9.0,8.0,1.0,0.023333333333333334
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-10-10 18:00:00,10.5324,76.2159,OZONE,27.0,28.0,28.0,1.0,0.09
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-10-10 18:00:00,23.264759,77.381568,PM2.5,55.0,93.0,69.0,38.0,0.22666666666666666
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-10-10 18:00:00,23.264759,77.381568,PM10,127.0,193.0,159.0,66.0,0.5266666666666666
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-10-10 18:00:00,23.210494,77.425409,SO2,2.0,10.0,5.0,8.0,0.013333333333333334
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2025-10-10 18:00:00,23.233584,77.400574,PM2.5,58.0,111.0,80.0,53.0,0.2633333333333333
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2025-10-10 18:00:00,23.233584,77.400574,PM10,127.0,216.0,170.0,89.0,0.5633333333333334
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2025-10-10 18:00:00,12.88925,74.853,NH3,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2025-10-10 18:00:00,12.21041,76.37376,PM2.5,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2025-10-10 18:00:00,12.21041,76.37376,OZONE,5.0,63.0,52.0,58.0,0.17
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2025-10-10 18:00:00,12.733409,77.298051,PM10,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-10-10 18:00:00,13.94,75.555917,PM2.5,30.0,32.0,31.0,2.0,0.1
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-10-10 18:00:00,13.94,75.555917,NO2,6.0,22.0,15.0,16.0,0.04666666666666667
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-10-10 18:00:00,13.94,75.555917,CO,14.0,25.0,21.0,11.0,0.06666666666666667
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2025-10-10 18:00:00,16.802639,75.722694,CO,14.0,123.0,19.0,109.0,0.06
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2025-10-10 18:00:00,16.7602,77.1428,NH3,2.0,2.0,2.0,0.0,0.0033333333333333335
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",2025-10-10 18:00:00,10.073232,76.302765,NO2,6.0,8.0,7.0,2.0,0.02
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",2025-10-10 18:00:00,10.073232,76.302765,CO,34.0,133.0,80.0,99.0,0.2633333333333333
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",2025-10-10 18:00:00,10.073232,76.302765,OZONE,10.0,13.0,12.0,3.0,0.03666666666666667
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",2025-10-10 18:00:00,11.875,75.3732,PM10,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2025-10-10 18:00:00,8.8787,76.6073,NO2,9.0,10.0,9.0,1.0,0.02666666666666667
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2025-10-10 18:00:00,8.5637,76.8865,PM2.5,44.0,50.0,47.0,6.0,0.15333333333333332
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-10-10 18:00:00,12.921418,77.502466,CO,22.0,79.0,30.0,57.0,0.09666666666666666
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",2025-10-10 18:00:00,12.990328,77.5431385,PM10,39.0,41.0,40.0,2.0,0.13
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",2025-10-10 18:00:00,12.990328,77.5431385,NO2,17.0,20.0,18.0,3.0,0.056666666666666664
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-10-10 18:00:00,11.55358,76.55521,NO2,14.0,35.0,20.0,21.0,0.06333333333333334
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-10-10 18:00:00,11.55358,76.55521,NH3,1.0,3.0,2.0,2.0,0.0033333333333333335
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",2025-10-10 18:00:00,14.4758,75.9052,PM2.5,15.0,171.0,49.0,156.0,0.16
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2025-10-10 18:00:00,15.459706,75.008381,NO2,16.0,16.0,16.0,0.0,0.05
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2025-10-10 18:00:00,15.3714823,75.1160168,PM2.5,32.0,37.0,35.0,5.0,0.11333333333333333
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2025-10-10 18:00:00,15.3714823,75.1160168,PM10,40.0,45.0,43.0,5.0,0.14
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2025-10-10 18:00:00,17.336318,76.847397,NO2,13.0,17.0,14.0,4.0,0.043333333333333335
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",2025-10-10 18:00:00,14.816666,74.141003,PM10,14.0,32.0,24.0,18.0,0.07666666666666666
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2025-10-10 18:00:00,15.34763,76.181767,PM2.5,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2025-10-10 18:00:00,12.415911,75.73505,SO2,7.0,7.0,7.0,0.0,0.02
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-10-10 18:00:00,12.951913,77.539784,PM2.5,5.0,89.0,49.0,84.0,0.16
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-10-10 18:00:00,12.951913,77.539784,PM10,8.0,123.0,70.0,115.0,0.23
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-10-10 18:00:00,12.951913,77.539784,OZONE,1.0,49.0,35.0,48.0,0.11333333333333333
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-10-10 18:00:00,13.029152,77.585901,PM10,6.0,42.0,18.0,36.0,0.056666666666666664
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-10-10 18:00:00,13.029152,77.585901,OZONE,7.0,16.0,10.0,9.0,0.03
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2025-10-10 18:00:00,12.938539,77.5901,PM2.5,2.0,24.0,12.0,22.0,0.03666666666666667
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2025-10-10 18:00:00,12.938539,77.5901,OZONE,8.0,39.0,29.0,31.0,0.09333333333333334
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-10-10 18:00:00,12.920984,77.584908,PM10,10.0,58.0,32.0,48.0,0.10333333333333333
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2025-10-10 18:00:00,29.5364,75.0158,NO2,28.0,42.0,35.0,14.0,0.11333333333333333
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",2025-10-10 18:00:00,34.066206,74.81982,PM10,42.0,80.0,55.0,38.0,0.18
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",2025-10-10 18:00:00,34.066206,74.81982,CO,12.0,22.0,18.0,10.0,0.056666666666666664
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",2025-10-10 18:00:00,28.1485564,77.3320667,OZONE,23.0,25.0,24.0,2.0,0.07666666666666666
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2025-10-10 18:00:00,29.5364,75.0158,PM2.5,6.0,44.0,27.0,38.0,0.08666666666666667
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2025-10-10 18:00:00,13.0270199,77.494094,NO2,16.0,24.0,20.0,8.0,0.06333333333333334
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-10-10 18:00:00,12.921418,77.502466,NO2,31.0,39.0,37.0,8.0,0.12
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2025-10-10 18:00:00,18.1023399,73.4783687,OZONE,29.0,40.0,32.0,11.0,0.10333333333333333
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2025-10-10 18:00:00,20.555712,74.529236,PM2.5,50.0,125.0,75.0,75.0,0.24666666666666667
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2025-10-10 18:00:00,20.555712,74.529236,PM10,103.0,155.0,123.0,52.0,0.4066666666666667
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2025-10-10 18:00:00,20.555712,74.529236,SO2,5.0,20.0,8.0,15.0,0.023333333333333334
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2025-10-10 18:00:00,19.296481,72.840923,OZONE,2.0,107.0,69.0,105.0,0.22666666666666666
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2025-10-10 18:00:00,19.053536,72.84643,PM2.5,37.0,211.0,145.0,174.0,0.48
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",2025-10-10 18:00:00,19.065931,72.862131,OZONE,2.0,153.0,76.0,151.0,0.25
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2025-10-10 18:00:00,19.23241,72.86895,PM2.5,53.0,202.0,94.0,149.0,0.31
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2025-10-10 18:00:00,19.23241,72.86895,PM10,111.0,192.0,152.0,81.0,0.5033333333333333
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2025-10-10 18:00:00,23.331731,75.045981,PM2.5,93.0,266.0,156.0,173.0,0.5166666666666667
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2025-10-10 18:00:00,23.331731,75.045981,PM10,168.0,367.0,243.0,199.0,0.8066666666666666
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-10-10 18:00:00,23.838586,78.759431,PM2.5,64.0,140.0,101.0,76.0,0.3333333333333333
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2025-10-10 18:00:00,24.58434363,80.8549414,PM2.5,42.0,45.0,43.0,3.0,0.14
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-10-10 18:00:00,24.10897,82.64558,NH3,6.0,6.0,6.0,0.0,0.016666666666666666
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-10-10 18:00:00,24.10897,82.64558,CO,12.0,14.0,13.0,2.0,0.04
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2025-10-10 18:00:00,19.10122,74.73339,SO2,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-10-10 18:00:00,22.431,75.5213,CO,34.0,107.0,41.0,73.0,0.13333333333333333
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2025-10-10 18:00:00,22.7524,75.8872,NO2,2.0,2.0,2.0,0.0,0.0033333333333333335
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",2025-10-10 18:00:00,22.678,75.8559,PM2.5,26.03893510815308,67.61697171381032,44.287520798668886,41.57803660565723,0.14429173599556294
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2025-10-10 18:00:00,22.7084,75.8815,CO,14.0,17.0,14.0,3.0,0.043333333333333335
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-10-10 18:00:00,23.163174,79.973061,PM2.5,48.0,100.0,72.0,52.0,0.23666666666666666
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-10-10 18:00:00,23.163174,79.973061,PM10,79.0,147.0,108.0,68.0,0.3566666666666667
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-10-10 18:00:00,23.163174,79.973061,NO2,19.0,20.0,20.0,1.0,0.06333333333333334
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-10-10 18:00:00,23.163174,79.973061,CO,38.0,43.0,40.0,5.0,0.13
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2025-10-10 18:00:00,23.81748678,79.446246,CO,20.0,27.0,22.0,7.0,0.07
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-10-10 18:00:00,22.9682591,76.064118,PM10,102.0,216.0,154.0,114.0,0.51
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-10-10 18:00:00,22.9682591,76.064118,NO2,46.0,97.0,69.0,51.0,0.22666666666666666
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-10-10 18:00:00,26.259242,78.216432,PM10,150.0,248.0,182.0,98.0,0.6033333333333334
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2025-10-10 18:00:00,26.200388,78.147714,PM10,149.0,250.0,176.0,101.0,0.5833333333333334
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-10-10 18:00:00,22.431,75.5213,PM10,137.0,322.0,207.0,185.0,0.6866666666666666
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-10-10 18:00:00,22.431,75.5213,NO2,55.0,132.0,91.0,77.0,0.3
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-10-10 18:00:00,19.863756,75.321188,SO2,9.0,26.0,18.0,17.0,0.056666666666666664
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-10-10 18:00:00,19.863756,75.321188,CO,7.0,30.0,12.0,23.0,0.03666666666666667
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-10-10 18:00:00,19.16485,73.23409,PM2.5,41.0,105.0,64.0,64.0,0.21
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-10-10 18:00:00,19.16485,73.23409,SO2,7.0,16.0,11.0,9.0,0.03333333333333333
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-10-10 18:00:00,19.16485,73.23409,CO,20.0,68.0,24.0,48.0,0.07666666666666666
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-10-10 18:00:00,19.309073,73.057223,PM2.5,52.0,153.0,87.0,101.0,0.2866666666666667
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-10-10 18:00:00,19.309073,73.057223,NO2,15.0,27.0,21.0,12.0,0.06666666666666667
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2025-10-10 18:00:00,19.854616,75.905894,OZONE,14.0,105.0,86.0,91.0,0.2833333333333333
